"t_set_heating","%SIGMA@wn2*.pc.mu%","infl_rate_m3ph_m2","window_opening_ach","atrium_ach","%SIGMA@wn2*.pc1%","%SIGMA@wn2*.pc2%","%SIGMA@wn2*.pc3%","%SIGMA@wn2*.pc4%"
0.889283710536035,193617.724348768,0.197515130399857,0.893622116665018,0.131645675864984,8583.46654799321,987.874500905445,77.6384919727219,12.2064430361693
0.98322283397406,161457.172865918,0.164293158005395,0.576607076200885,0.131645675864984,8632.84201313083,980.15607349679,79.1504353398101,14.5881921932142
0.981907818272615,268316.856571044,0.188360145652674,0.0398200563393447,0.358242352538809,8043.52548023388,1195.87723168939,60.5488604618961,13.6605947902915
0.948471775686874,224485.374153099,0.0185957133498497,0.320873873692028,0.225237941373586,8191.97834487702,989.458571013763,60.5488604618961,13.2165793511189
0.998893665413769,276536.619805223,0.0185957133498497,0.877951985882253,0.0817722188362892,9013.36860211777,1018.68124915075,55.3506482009564,12.3147578199401
0.93143528445164,213717.090547268,0.203718906853819,0.808206643898392,0.292076013903572,7160.64757224323,1003.78265741281,77.0707156231639,11.2045586401599
0.966802885986461,213717.090547268,0.203718906853819,0.887091115601059,0.205208285114962,8809.38797655975,1296.83699124712,60.5114881529068,10.669746686363
0.9456222044689,234008.005607214,0.00461241283236169,0.289075494573047,0.171626152915071,8519.43030454488,1060.38547765473,62.7268432279073,15.8738554189142
0.938371907515996,166186.938699058,0.0580186407657885,0.289075494573047,0.171626152915071,8265.93112722928,1224.06902051188,65.4981606673183,14.7581619786029
0.997740509457503,199672.450459849,0.0327045636493733,0.289075494573047,0.519844308747452,9023.6109575608,1224.06902051188,65.4981606673183,14.7581619786029
0.926773230602643,230562.174108248,0.126985589719578,0.418258232964285,0.370920455771386,8183.21505745554,927.443087453024,82.5828847741171,14.7581619786029
0.986712826267202,195268.54650949,0.0898851207204671,0.354366339712735,0.176466155384814,10356.1837421411,1092.03095679527,68.7888300923675,11.081050450063
0.993975186084322,241506.204892175,0.390503389922967,0.380496592800392,0.181516330430443,10599.3587623808,1092.03095679527,77.4733022430959,16.3477575282307
0.993975186084322,251851.196991776,0.390503389922967,0.328899687332701,0.166022101855072,8829.60672897532,1092.03095679527,61.2289595457922,14.9528860240466
0.984551431921425,192957.928805457,0.249914259146451,0.857982829438828,0.0113848593377512,8147.28938043006,1226.04222271413,65.2203959013083,15.234215866986
0.960902506080645,280225.659514909,0.066869725463548,0.981085955748901,0.363131579777919,7856.2308510007,1215.13098422475,82.8374167164314,14.1754821747579
0.940630235485247,280225.659514909,0.0790077352750645,0.935527858159621,0.0123740140726537,10078.9990408282,919.517445974051,62.8360598952179,13.5532679304407
0.971560019105167,210445.536262089,0.13498617997676,0.837455890349015,0.0123740140726537,8369.8680977288,1226.4631069467,84.1091978440353,11.0915029826134
