"t_set_heating","%SIGMA@wn2*.pc.mu%","infl_rate_m3ph_m2","window_opening_ach","atrium_ach","%SIGMA@wn2*.pc1%","%SIGMA@wn2*.pc2%","%SIGMA@wn2*.pc3%"
0.944290964945896,141292.235097678,0.374518915194455,0.645878881107179,0.0607123913742436,8686.4982877394,1097.42082903558,66.3901072073373
0.819556244706388,213577.91489616,0.315121110037445,0.738086395772553,0.0607123913742436,8686.4982877394,933.08315541865,66.3901072073373
0.891112523702653,231280.916822705,0.232382322129416,0.0286514690962291,0.0607123913742436,7699.71450062956,1110.84724904159,63.908568236145
0.833083188456276,154845.735317457,0.385717393392511,0.490277540725406,0.13766486852585,8259.21514548439,1113.50055529104,79.4376954327181
0.916489520938168,154845.735317457,0.499328914964623,0.111229914157276,0.13766486852585,8259.21514548439,1030.45124991249,69.0553176251729
0.979575045342076,154845.735317457,0.67580353109942,0.106117312944661,0.150500428340563,8259.21514548439,842.271015511664,75.0855638522533
0.98243505556656,227954.905323182,0.342196600814415,0.233640249154245,0.224832608588451,7784.17997809838,806.286456657848,68.94645454844
0.980254304678626,168911.038807034,0.37357841087593,0.308736721863544,0.0764012840439318,7672.22991340237,801.804397884661,70.7614153342567
0.980254304678626,192860.935002129,0.506115919427396,0.0141487721899805,0.0921440145798615,6736.33462519841,1053.46628537071,68.6472182765635
0.993287390043333,192860.935002129,0.144892595567816,0.212951240202494,0.340861511308009,7947.04557153779,1053.46628537071,68.6472182765635
0.962619647126744,182270.496700494,0.0921168236435267,0.177312307065962,0.127773619485511,8515.00021433981,1079.15861438437,56.658986883266
0.92942567202876,200612.818106001,0.080908108192167,0.152469983875313,0.498432910874835,8515.00021433981,1201.58233510705,57.8450982594253
0.975997783569564,180079.801422669,0.080908108192167,0.152469983875313,0.485356797186371,7067.86830550944,1135.52369854741,70.2418991454641
0.975997783569564,192090.606966441,0.224761141282631,0.152469983875313,0.545580342264555,7257.03479475333,900.059327412393,68.2893792723972
0.992854586893935,162726.078745939,0.572525467293254,0.0163339554770727,0.612867843446167,6939.60004385696,1363.95726408432,58.2324463385781
0.992854586893935,209293.933524218,0.504679697481102,0.0435648368969307,0.471086950100476,6986.20764731385,845.361806114159,66.6053289971663
0.992854586893935,183122.797238774,0.870219938786541,0.0435648368969307,0.0971248229005056,6986.20764731385,1126.50911358437,67.2470342921556
