Timestamp,Main Cooling,Chiller-O,Main Electricity,Control-Smoke,Pump-Sewage,Control-Server,Lift 9,Control-LG,MCCP1,Pump-Rain,Lift 10,Control-Cooler,Lift 8,MCCP3,Chiller,GF-a,1F-a,2F-a,3F-a,4F-a,5F-a,6F-a,PV,LG-a,GF-c,1F-c,2F-c,2F-b,3F-b,3F-c,4F-b,5F-b,6F-b,Main Heating,T_out
2023-07-02 07:00:00,20.0,0.0,46.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.61,3.406,2.297,2.891,2.398,3.406,1.601,3.208,0.703,0.2,4.797,1.297,1.102,0.301,1.0,3.898,0.602,0.5,20.0,13.17
2023-07-02 08:00:00,10.0,0.0,43.0,0.0,0.0,0.0,1.0,2.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,6.703,3.094,2.312,2.797,2.5,3.406,1.898,4.683,0.602,0.5,4.5,1.305,1.2,0.1,0.898,5.602,0.797,0.297,0.0,14.02
2023-07-02 09:00:00,0.0,0.0,46.5,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,6.594,2.906,2.391,3.109,2.305,3.594,1.804,5.558,0.695,0.5,4.609,1.195,1.301,0.2,1.203,6.899,0.899,0.301,10.0,14.72
2023-07-02 10:00:00,0.0,0.0,45.5,0.0,0.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.594,2.5,2.906,3.094,3.296,3.906,1.796,10.151,0.703,0.4,4.297,1.398,1.398,0.102,1.297,12.601,1.5,0.2,0.0,15.25
2023-07-02 11:00:00,0.0,0.0,40.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.5,0.0,0.0,6.407,2.703,2.703,2.797,2.5,3.891,2.0,5.677,0.695,0.5,4.5,1.601,1.301,0.299,1.805,6.796,1.203,0.301,10.0,15.48
2023-07-02 12:00:00,0.0,0.0,41.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.5,0.0,0.0,6.594,2.5,2.188,3.109,2.5,3.297,1.703,8.688,0.703,0.5,4.391,0.805,1.2,0.701,1.398,10.703,0.703,0.301,0.0,15.37
2023-07-02 13:00:00,30.0,0.0,41.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,6.703,2.891,2.312,3.594,2.399,3.406,1.797,11.537,0.703,0.5,4.812,0.594,1.301,1.398,1.398,14.0,0.594,0.2,10.0,14.9
2023-07-02 14:00:00,10.0,0.0,46.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.61,3.812,2.5,3.203,2.399,3.406,1.703,14.294,0.695,0.4,5.0,1.406,1.301,1.4,1.703,17.594,0.602,0.301,10.0,14.38
2023-07-02 15:00:00,10.0,0.0,40.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,7.188,4.391,3.094,3.5,2.407,3.594,1.695,12.739,0.703,0.5,5.0,1.696,1.399,0.9,1.398,14.907,1.0,0.301,0.0,13.8
2023-07-02 16:00:00,0.0,0.0,32.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.703,3.5,2.406,3.203,2.797,3.594,2.0,10.858,0.602,0.5,4.688,1.898,1.402,1.301,1.601,13.297,0.703,0.2,0.0,13.3
2023-07-02 17:00:00,0.0,0.0,37.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.61,3.203,2.688,3.297,2.399,3.406,2.406,10.981,0.695,0.4,5.0,1.906,1.398,1.299,1.5,13.297,0.602,0.301,0.0,12.82
2023-07-02 18:00:00,0.0,0.0,38.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.594,3.094,2.906,3.094,2.5,3.406,1.594,7.841,0.703,0.5,5.313,2.0,1.402,1.0,1.399,9.102,0.593,0.2,0.0,12.48
2023-07-02 19:00:00,0.0,0.0,38.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.594,3.203,2.703,3.406,2.805,3.297,1.703,2.252,0.695,0.5,5.188,2.5,1.297,0.801,1.398,3.101,0.601,0.301,0.0,12.01
2023-07-02 20:00:00,0.0,0.0,40.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,6.407,3.109,2.297,3.094,2.398,3.391,1.703,1.73,0.703,0.5,5.407,1.5,1.301,0.798,1.297,2.0,0.601,0.301,0.0,11.37
2023-07-02 21:00:00,0.0,0.0,37.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.594,3.094,2.203,3.0,2.601,3.312,1.898,0.342,0.703,0.398,5.0,1.297,1.102,0.8,1.406,1.399,0.703,0.297,0.0,10.8
2023-07-02 22:00:00,0.0,0.0,39.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.5,3.407,2.297,3.0,2.297,3.391,1.602,0.043,0.695,0.401,5.406,1.297,1.2,0.6,1.0,1.805,0.695,0.204,0.0,10.44
2023-07-02 23:00:00,0.0,0.0,39.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.501,3.391,2.407,3.0,2.297,3.297,1.898,0.003,0.703,0.202,4.797,1.305,1.2,0.1,0.899,1.695,0.601,0.597,0.0,10.08
2023-07-03 00:00:00,0.0,0.0,37.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.11,3.61,2.297,2.812,2.5,3.406,2.0,0.004,0.695,0.299,4.297,1.195,1.2,0.301,1.102,1.703,0.602,0.8,0.0,9.91
2023-07-03 01:00:00,0.0,0.0,38.0,0.0,0.0,0.0,0.0,1.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.594,3.5,2.297,2.688,2.5,3.406,1.695,0.004,0.703,0.202,4.594,1.305,1.102,0.1,0.796,1.602,0.602,0.898,0.0,9.9
2023-07-03 02:00:00,0.0,0.0,40.0,0.0,0.0,0.0,1.0,1.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.61,3.5,2.203,2.704,2.5,3.391,1.906,0.004,0.602,0.2,4.406,1.297,1.2,0.202,0.796,1.796,0.593,0.8,0.0,9.78
2023-07-03 03:00:00,0.0,0.0,41.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.094,3.501,2.203,2.703,2.406,3.203,1.797,0.005,0.695,0.301,4.5,1.305,1.102,0.1,0.805,1.602,0.703,0.8,0.0,9.64
2023-07-03 04:00:00,0.0,0.0,46.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,7.203,3.688,2.188,2.907,2.5,3.406,2.5,0.004,0.703,0.2,4.703,1.297,1.301,0.299,0.796,1.695,0.602,0.898,0.0,9.83
2023-07-03 05:00:00,30.0,0.0,64.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,3.406,2.312,3.094,2.695,3.297,3.0,0.359,0.703,0.2,4.5,1.204,1.2,0.102,0.898,1.203,0.602,0.8,20.0,10.51
2023-07-03 06:00:00,0.0,0.0,63.0,0.0,0.0,0.0,1.0,2.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,7.5,3.906,2.688,4.0,3.703,4.297,2.703,1.658,0.695,0.301,5.203,1.797,1.098,0.699,1.0,2.398,1.297,0.8,70.0,11.51
2023-07-03 07:00:00,0.0,0.0,83.0,0.0,0.0,0.0,1.0,6.0,6.0,0.0,1.0,0.0,0.0,10.0,1.0,7.391,3.891,3.0,3.5,4.195,4.5,3.0,2.526,0.703,0.2,5.391,2.0,1.301,0.5,1.101,2.898,1.5,0.602,70.0,12.43
2023-07-03 08:00:00,0.0,0.0,92.0,0.0,0.0,0.0,2.0,5.0,6.0,0.0,2.0,0.0,0.0,10.0,0.0,6.61,3.703,3.203,4.203,4.204,4.594,2.898,4.49,0.695,0.5,6.0,3.297,1.5,1.0,1.305,5.601,1.797,0.398,30.0,13.28
2023-07-03 09:00:00,0.0,0.0,90.0,0.0,0.0,0.0,1.0,5.0,6.0,0.0,1.0,0.0,0.0,10.0,0.0,6.094,4.5,4.203,4.5,4.898,5.312,3.0,7.229,0.703,0.5,6.61,3.305,2.601,1.199,1.593,8.5,4.407,0.301,40.0,14.01
2023-07-03 10:00:00,0.0,0.0,91.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,1.0,0.0,0.0,10.0,1.0,7.406,4.906,4.297,4.797,5.5,6.0,3.102,9.042,0.602,0.602,6.891,3.297,3.0,1.401,2.102,10.704,5.899,0.399,30.0,14.62
2023-07-03 11:00:00,10.0,10.0,96.0,0.0,0.0,1.0,2.0,6.0,7.0,0.0,1.0,0.0,0.0,10.0,1.0,9.891,5.094,6.0,4.5,5.804,6.297,2.898,9.677,0.695,0.5,7.203,3.601,3.399,1.801,2.204,11.695,5.296,0.2,20.0,15.01
2023-07-03 12:00:00,0.0,40.0,106.0,0.0,0.0,1.0,1.0,5.0,10.0,0.0,2.0,0.0,1.0,10.0,7.0,9.906,5.797,5.406,4.797,6.297,6.391,2.898,11.121,0.703,0.5,7.297,3.602,3.301,1.6,2.695,14.602,6.203,0.301,30.0,15.22
2023-07-03 13:00:00,0.0,10.0,97.0,0.0,0.0,1.0,1.0,3.0,9.0,0.0,0.5,0.0,0.0,10.0,5.0,9.906,5.0,5.203,5.203,5.899,6.704,2.898,10.108,0.703,0.5,7.109,3.602,2.801,1.699,2.406,12.203,5.898,0.301,10.0,15.22
2023-07-03 14:00:00,0.0,30.0,103.0,0.0,0.0,1.0,1.0,3.0,10.0,0.0,1.5,0.0,0.0,10.0,5.0,10.501,5.109,5.594,5.203,6.5,6.406,3.203,11.174,0.695,0.5,7.391,3.5,3.0,1.5,2.399,13.196,5.203,0.2,20.0,14.97
2023-07-03 15:00:00,0.0,19.99902,100.0,0.0,0.0,1.0,1.0,1.0,9.0,0.0,1.0,0.0,0.0,10.0,5.0,10.501,5.797,5.906,5.094,6.399,6.0,2.899,11.713,0.703,0.599,7.797,4.093,3.2,1.9,2.602,14.102,4.797,0.301,40.0,14.72
2023-07-03 16:00:00,0.0,0.0,92.0,0.0,0.0,1.0,1.0,1.0,9.0,0.0,1.0,0.0,0.0,10.0,0.0,9.797,5.891,5.391,5.203,6.305,6.391,3.0,7.342,0.796,0.5,7.813,3.703,2.602,1.701,2.398,8.5,5.797,0.301,30.0,14.39
2023-07-03 17:00:00,0.0,0.0,84.0,0.0,0.0,0.0,0.0,2.0,8.0,0.0,1.0,0.0,1.0,10.0,0.0,9.5,5.703,5.406,4.906,5.695,6.0,3.102,5.425,0.804,0.5,7.797,4.102,2.5,1.5,2.196,6.602,5.102,0.301,20.0,13.83
2023-07-03 18:00:00,0.0,0.0,81.0,0.0,0.0,1.0,1.0,1.0,7.0,0.0,0.0,0.0,0.0,8.0,1.0,8.703,5.406,4.704,4.594,4.0,5.812,2.898,4.644,0.695,0.5,7.391,4.0,2.098,1.6,1.906,5.899,4.203,0.297,20.0,13.17
2023-07-03 19:00:00,0.0,0.0,58.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,8.297,5.297,4.501,4.094,4.102,5.297,2.796,4.144,0.703,0.299,6.501,3.5,1.402,1.299,1.5,5.5,3.695,0.402,10.0,12.51
2023-07-03 20:00:00,0.0,0.0,52.0,0.0,0.0,1.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,8.594,5.0,4.297,4.109,4.0,5.203,3.204,1.884,0.695,0.601,6.609,2.898,1.199,0.901,1.399,2.305,3.305,0.301,10.0,11.94
2023-07-03 21:00:00,0.0,0.0,46.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,6.906,4.797,3.703,3.391,3.805,4.891,2.398,0.427,0.703,0.5,6.5,1.602,1.301,0.701,1.101,1.399,2.5,0.297,20.0,11.51
2023-07-03 22:00:00,0.0,0.0,46.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,5.297,4.797,3.297,3.312,3.695,4.61,1.703,0.023,0.602,0.299,6.891,2.0,1.2,0.699,1.399,1.695,1.296,0.301,10.0,11.18
2023-07-03 23:00:00,0.0,0.0,43.0,0.0,0.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.297,4.813,2.391,3.188,3.398,3.5,1.797,0.003,0.695,0.301,5.609,1.297,1.098,0.4,1.297,1.703,0.602,0.5,10.0,10.89
2023-07-04 00:00:00,0.0,0.0,41.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.406,4.391,2.312,3.109,3.305,3.594,1.703,0.004,0.703,0.2,5.5,1.305,1.102,0.4,1.0,1.602,0.601,0.902,10.0,10.72
2023-07-04 01:00:00,0.0,0.0,42.0,0.0,0.0,0.0,0.0,1.33334,3.0,0.0,0.0,0.0,1.0,0.0,1.0,5.203,3.5,2.188,3.203,3.102,3.594,1.797,0.004,0.703,0.301,4.5,1.196,1.199,0.1,0.703,1.898,0.695,0.796,10.0,10.64
2023-07-04 02:00:00,0.0,0.0,43.0,0.0,0.0,1.0,0.0,1.66667,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.391,3.609,2.203,3.0,2.5,3.61,2.0,0.005,0.695,0.2,4.297,1.305,1.2,0.2,0.898,1.703,0.602,0.8,10.0,10.65
2023-07-04 03:00:00,0.0,0.0,45.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,3.5,2.203,3.188,2.5,3.594,1.602,0.004,0.602,0.202,4.5,1.297,1.102,0.1,0.796,1.898,0.703,0.902,10.0,10.62
2023-07-04 04:00:00,0.0,0.0,50.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,6.203,3.594,2.406,3.203,2.5,3.61,2.297,0.005,0.703,0.299,4.297,1.297,1.2,0.301,0.804,1.898,0.601,0.796,10.0,10.75
2023-07-04 05:00:00,0.0,40.0,75.0,0.0,0.0,0.0,1.0,2.0,8.0,0.0,0.0,0.0,0.0,1.0,8.5,6.297,3.407,2.297,3.297,2.5,3.594,2.805,0.047,0.695,0.202,4.609,1.305,1.2,0.1,0.797,1.703,0.593,0.8,10.0,11.36
2023-07-04 06:00:00,0.0,0.0,77.0,0.0,0.0,1.0,0.0,1.0,8.0,0.0,1.0,0.0,0.0,1.0,0.5,6.297,3.797,2.797,3.906,3.5,4.203,2.797,0.607,0.703,0.2,5.391,2.0,1.102,0.701,1.0,1.5,0.703,0.902,30.0,12.13
2023-07-04 07:00:00,0.0,10.00098,86.0,0.0,0.0,1.0,2.0,5.0,9.0,0.0,1.0,0.0,0.0,10.0,3.0,6.312,3.891,3.0,3.906,4.594,4.297,3.0,1.96,0.695,0.301,4.797,2.101,1.301,0.798,1.399,2.297,1.797,0.5,70.0,12.96
2023-07-04 08:00:00,0.0,0.0,100.0,0.0,0.0,1.0,1.0,6.0,9.0,0.0,2.0,0.0,1.0,10.0,1.0,6.391,4.313,3.5,4.188,4.203,4.797,2.805,2.233,0.602,0.5,5.812,3.398,1.399,1.0,1.407,2.297,1.704,0.297,40.0,13.91
2023-07-04 09:00:00,0.0,0.0,103.0,0.0,0.0,0.0,1.0,4.0,8.0,0.0,1.0,0.0,0.0,10.0,0.0,6.609,3.797,5.094,4.906,5.0,5.703,3.094,3.941,0.703,0.5,6.297,3.796,2.402,0.8,1.398,4.805,3.601,0.5,30.0,14.13
2023-07-04 10:00:00,0.0,0.0,103.0,0.0,0.0,1.0,2.0,4.0,8.0,0.0,1.0,0.0,0.0,10.0,0.0,9.891,4.0,5.406,5.594,6.5,6.0,3.0,4.19,0.695,0.5,6.297,4.203,3.199,1.699,1.5,5.297,5.196,0.301,30.0,14.29
2023-07-04 11:00:00,0.0,0.0,106.0,0.0,0.0,1.0,1.0,5.0,8.0,0.0,2.0,0.0,0.0,10.0,1.0,10.406,4.391,5.797,5.609,6.797,6.406,3.0,4.236,0.703,0.5,7.0,4.102,3.8,1.801,2.0,4.703,5.703,0.403,50.0,14.53
2023-07-04 12:00:00,0.0,0.0,108.0,0.0,0.0,1.0,2.0,7.0,9.0,0.0,2.0,0.0,1.0,10.0,0.0,9.797,5.501,5.406,5.391,6.102,6.797,3.102,4.811,0.602,0.5,7.297,4.196,3.5,1.699,2.297,5.5,6.101,0.398,30.0,14.74
2023-07-04 13:00:00,0.0,0.0,105.33333,0.0,0.0,0.0,1.0,4.0,8.0,0.0,1.0,0.0,0.0,10.0,0.0,10.094,5.812,5.594,5.906,6.5,6.5,3.102,3.392,0.695,0.6,7.109,3.898,3.0,1.801,2.203,4.398,5.601,0.601,50.0,14.86
2023-07-04 14:00:00,0.0,0.0,104.66666,0.0,0.0,1.0,1.0,2.0,9.0,0.0,1.0,0.0,0.0,10.0,0.0,10.203,5.297,6.0,6.094,6.601,6.594,3.102,3.692,0.703,1.5,7.891,4.305,3.399,1.9,2.5,4.5,5.695,0.597,30.0,14.87
2023-07-04 15:00:00,0.0,0.0,101.0,0.0,0.0,1.0,0.0,1.0,9.0,0.0,1.0,0.0,0.0,9.0,1.0,10.703,5.297,6.0,5.906,6.602,6.609,3.102,3.265,0.602,1.4,7.703,4.695,3.2,1.798,2.5,3.898,5.398,0.5,30.0,14.83
2023-07-04 16:00:00,0.0,0.0,97.0,0.0,0.0,0.0,1.0,1.0,8.0,0.0,1.0,0.0,0.0,10.0,0.0,10.703,6.0,5.609,6.0,6.101,6.297,3.195,2.862,0.695,1.299,8.094,5.0,3.102,2.0,2.399,3.602,6.0,0.699,30.0,14.74
2023-07-04 17:00:00,0.0,0.0,92.0,0.0,0.0,1.0,1.0,2.0,9.0,0.0,1.0,0.0,0.0,10.0,0.0,10.594,5.594,5.094,5.297,6.094,6.203,2.898,2.737,0.703,1.301,9.406,4.5,2.5,1.701,2.102,4.0,5.602,0.601,40.0,14.54
2023-07-04 18:00:00,0.0,0.0,74.5,0.0,0.0,1.0,0.0,1.0,7.0,1.0,0.0,0.0,1.0,7.0,1.0,10.203,5.109,4.703,4.61,5.5,5.688,3.0,3.946,0.703,1.299,8.594,4.0,2.0,1.799,1.797,5.203,4.0,0.5,30.0,14.19
2023-07-04 19:00:00,0.0,0.0,60.5,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,8.407,4.594,4.391,4.5,5.406,5.406,2.906,1.345,0.796,0.5,6.813,3.203,1.598,1.701,1.601,2.196,2.805,0.602,20.0,13.52
2023-07-04 20:00:00,0.0,0.0,52.5,0.0,0.0,0.0,1.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,6.688,4.703,4.0,4.297,5.0,4.907,2.898,1.141,0.796,0.5,6.0,2.703,1.402,1.599,1.602,2.305,1.797,0.5,20.0,12.52
2023-07-04 21:00:00,0.0,0.0,50.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.406,4.703,3.312,3.891,5.0,4.188,2.602,0.377,0.703,0.4,6.094,1.5,1.301,1.4,1.602,1.898,1.0,0.398,10.0,11.91
2023-07-04 22:00:00,0.0,0.0,45.5,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,6.203,4.797,3.594,3.5,5.094,4.406,1.695,0.003,0.796,0.4,5.797,2.297,1.2,1.0,1.5,2.297,1.399,0.398,10.0,11.58
2023-07-04 23:00:00,0.0,0.0,42.0,0.0,0.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.297,4.0,2.703,3.703,3.203,4.797,1.703,0.004,0.906,0.2,5.109,1.399,1.301,0.798,1.195,1.805,1.101,0.601,19.875,11.12
2023-07-05 00:00:00,0.0,0.0,43.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,6.297,3.797,2.203,3.297,2.5,4.406,1.696,0.004,0.898,0.202,4.501,1.305,1.098,0.8,1.305,1.594,0.796,0.8,0.0,10.55
2023-07-05 01:00:00,0.0,0.0,43.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.109,3.703,2.188,3.203,2.602,4.391,1.805,0.004,0.695,0.299,4.891,1.297,1.102,0.2,0.899,1.5,0.907,0.898,0.0,9.84
2023-07-05 02:00:00,0.0,0.0,43.0,0.0,0.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,6.297,3.594,2.203,3.0,2.5,4.203,1.796,0.005,0.703,0.202,4.703,1.297,1.098,0.1,0.898,1.804,0.796,0.902,10.125,9.19
2023-07-05 03:00:00,0.0,0.0,45.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,6.391,3.703,2.297,3.0,2.399,3.297,2.203,0.004,0.602,0.2,4.797,1.203,1.203,0.202,0.703,1.602,0.796,0.796,10.0,8.71
2023-07-05 04:00:00,0.0,10.0,50.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,6.704,3.797,2.203,3.203,2.602,3.501,2.5,0.004,0.695,0.301,4.906,1.297,1.2,0.299,0.898,1.594,0.703,0.902,0.0,9.26
2023-07-05 05:00:00,0.0,40.0,74.66666,0.0,0.0,1.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,1.0,10.0,6.797,3.609,2.109,3.094,2.5,3.406,2.796,0.145,0.703,0.2,4.594,1.305,1.0,0.102,0.796,1.406,0.703,0.8,20.0,10.25
2023-07-05 06:00:00,0.0,0.0,78.33333,0.0,0.0,1.0,1.0,1.0,9.0,0.0,1.0,0.0,0.0,1.0,1.0,8.0,4.0,2.688,4.109,3.602,3.906,2.898,1.067,0.602,0.202,5.797,1.297,1.2,0.799,1.0,1.797,1.296,0.898,60.0,11.31
2023-07-05 07:00:00,0.0,10.0,86.0,0.0,0.0,0.0,1.0,6.0,9.0,0.0,1.0,0.0,0.0,10.0,2.0,6.812,4.0,3.704,4.094,4.398,4.188,2.906,2.402,0.796,0.299,5.5,2.601,1.301,0.701,1.305,3.5,2.399,0.601,60.0,12.64
2023-07-05 08:00:00,0.0,0.0,95.0,0.0,0.0,1.0,2.0,5.0,8.0,0.0,2.0,0.0,1.0,10.0,0.0,6.0,3.703,3.703,5.203,4.0,4.5,2.898,3.111,0.703,0.4,6.109,3.399,1.597,1.0,1.5,3.899,2.305,0.297,40.0,13.74
2023-07-05 09:00:00,0.0,0.0,95.0,0.0,0.0,1.0,1.0,5.0,9.0,0.0,1.0,0.0,0.0,10.0,0.0,7.188,4.297,4.594,5.703,4.696,5.703,2.898,6.918,0.695,0.5,7.0,3.204,2.102,1.1,1.398,8.305,3.797,0.601,20.0,14.6
2023-07-05 10:00:00,0.0,0.0,96.0,0.0,0.0,1.0,0.0,5.0,8.0,0.0,1.0,0.0,0.0,10.0,1.0,9.0,5.094,4.001,6.594,5.703,6.109,3.203,9.287,0.703,0.5,7.297,3.195,2.898,1.299,2.0,11.296,5.398,0.398,29.875,15.26
2023-07-05 11:00:00,0.0,30.0,110.0,0.0,0.0,1.0,2.0,5.0,9.0,0.0,1.0,0.0,0.0,10.0,5.0,9.313,5.797,7.0,6.297,6.0,6.688,2.696,9.437,0.703,0.6,7.094,3.406,2.5,1.301,2.0,12.898,4.703,0.301,30.125,15.76
2023-07-05 12:00:00,20.0,10.0,100.0,0.0,0.0,1.0,1.0,5.0,10.0,0.0,2.0,0.0,0.0,10.0,4.0,9.297,5.907,5.906,6.406,4.398,6.109,2.898,9.868,1.0,0.5,7.906,3.593,2.601,1.801,2.102,11.704,5.398,0.301,10.0,16.1
2023-07-05 13:00:00,30.0,0.0,100.0,0.0,0.0,1.0,2.0,3.0,9.0,0.0,1.0,0.0,0.0,9.5,0.0,9.297,6.5,5.703,6.406,7.399,6.297,2.906,6.165,0.898,0.5,7.797,4.101,2.8,1.6,2.297,5.601,5.398,0.301,20.0,16.26
2023-07-05 14:00:00,40.0,0.0,95.0,0.0,0.0,1.0,1.0,3.0,10.0,0.0,2.0,0.0,1.0,10.5,0.0,9.5,5.703,5.891,7.0,6.407,6.703,3.0,10.633,0.796,0.5,8.297,4.305,2.5,1.699,2.5,15.195,4.203,0.2,30.0,16.3
2023-07-05 15:00:00,40.0,0.0,93.0,0.0,0.0,0.0,1.0,1.0,9.0,0.0,1.0,0.0,0.0,9.0,1.0,9.703,6.204,6.109,6.891,6.594,6.704,3.0,9.593,0.804,0.5,8.703,4.594,2.399,1.701,2.898,11.5,4.0,0.301,10.0,16.17
2023-07-05 16:00:00,40.0,0.0,93.5,0.0,0.0,1.0,0.0,2.0,10.0,0.0,1.0,0.0,0.0,11.0,0.0,10.391,6.094,5.391,6.406,6.101,6.501,3.5,13.581,0.695,0.5,8.406,5.0,2.5,1.898,2.5,16.305,3.601,0.301,20.0,15.73
2023-07-05 17:00:00,20.0,0.0,90.5,0.0,0.0,0.0,1.0,1.0,9.0,0.0,0.0,0.0,0.0,9.0,0.0,10.312,6.094,5.203,6.297,6.102,6.594,2.594,6.329,0.602,0.5,8.391,4.703,2.2,1.602,2.5,7.899,2.797,0.199,20.0,15.37
2023-07-05 18:00:00,20.0,0.0,84.0,0.0,0.0,1.0,1.0,1.0,9.0,0.0,1.0,0.0,0.0,8.0,1.0,9.688,5.812,4.703,5.594,5.297,5.703,2.804,4.903,0.796,0.5,7.812,4.203,1.902,1.5,2.305,6.398,3.203,0.301,30.0,14.91
2023-07-05 19:00:00,10.0,0.0,58.0,0.0,0.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,9.813,5.0,4.094,5.812,5.406,5.5,3.0,2.639,0.804,0.4,7.297,3.297,1.598,1.5,1.797,3.797,2.399,0.2,0.0,14.01
2023-07-05 20:00:00,0.0,0.0,49.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,9.688,5.0,4.109,4.5,5.196,5.094,2.796,1.347,0.695,0.5,7.5,3.102,1.402,1.398,1.703,2.304,1.797,0.301,10.0,12.53
2023-07-05 21:00:00,0.0,0.0,47.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,7.703,3.891,3.391,3.891,4.203,5.0,2.102,0.464,0.703,0.5,7.0,1.898,1.199,1.4,1.695,1.797,1.399,0.297,10.0,11.56
2023-07-05 22:00:00,0.0,0.0,43.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,6.297,3.609,2.312,3.5,3.398,4.406,1.797,0.027,0.703,0.301,6.203,1.297,1.2,1.4,1.398,2.305,0.906,0.204,10.0,10.98
2023-07-05 23:00:00,10.0,0.0,43.0,0.0,0.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.312,3.594,2.297,3.109,2.602,3.704,2.0,0.003,0.594,0.2,5.188,1.305,1.2,1.199,1.204,2.093,1.195,0.597,10.0,10.75
2023-07-06 00:00:00,0.0,0.0,41.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,6.188,3.594,2.391,3.001,2.5,3.391,1.703,0.004,0.703,0.301,4.906,1.297,1.102,0.801,1.0,1.5,0.602,0.8,0.0,10.73
