"t_set_heating","infl_rate_m3ph_m2","window_opening_ach","%SIGMA@wn2*.pc.mu%","%SIGMA@wn2*.pc1%","%SIGMA@wn2*.pc2%","%SIGMA@wn2*.pc3%","atrium_ach","%SIGMA@wn2*.pc4%"
0.621470287622258,0.30623405924667,0.534787641591569,175909.443887007,19520.596395214,2828.21216996034,27.4053371713047,0.730828369798728,9.93605088197259
0.678267188348912,0.466171041261052,0.39737912635435,218537.699652805,21409.2593013387,2749.56252640755,28.0388605666973,0.678752364860392,13.7625684575656
0.719496623046033,0.49237081121825,0.39737912635435,201018.888237928,21409.2593013387,2827.14187073103,24.259105779966,0.706303851550552,10.6946619568076
0.688008470742812,0.627429890794174,0.27062958888087,176590.453269232,18303.7401226666,4189.68932876786,24.259105779966,0.580241967479333,13.1273877885281
0.652574116071824,0.96969425811955,0.309626454781485,201541.305078146,18303.7401226666,3418.69879479691,23.604239235701,0.334466679254925,9.63979110871024
0.652574116071824,0.96969425811955,0.413211361104613,183379.255413427,20776.0435105933,3281.20801768086,26.6591365643002,0.971969635385877,12.4360234148248
0.652574116071824,0.884934851908053,0.181464327054043,211557.41068963,17390.9718123439,3257.88640904701,24.0317333762016,0.877209053033463,12.3927663978417
0.707057674660682,0.888372894966618,0.181464327054043,211557.41068963,20799.5896836754,3063.82676496747,22.8616880398125,0.735449289308411,15.1204833587696
0.691514049564866,0.860470982510258,0.263136700824695,211557.41068963,20756.7659355386,3291.07268888699,27.3107401595332,0.680195214692009,15.6304776243201
0.602250863627296,0.860470982510258,0.44897577543702,211557.41068963,19861.9313175708,2521.92467192987,26.5435266511632,0.923250541236246,13.1284239748505
0.63187894758228,0.315853652252625,0.498555152294185,196061.555952651,19861.9313175708,2683.60866730684,26.7575626204978,0.880951124155198,10.7427687140897
0.623696033097133,0.390894482807907,0.498555152294185,196061.555952651,18049.0836207128,3505.46268244184,20.113078619234,0.848038482606118,8.84179225365299
0.6008523510122,0.390894482807907,0.451762121985368,168640.377490303,20145.2191975196,3090.59367659005,30.5538433918948,0.959018923042196,11.8329885095414
0.675748317853165,0.741498844483509,0.299484007345791,252149.271345375,20145.2191975196,3266.41687991932,30.6504998473199,0.522573052774173,10.8553772285372
0.675748317853165,0.722314032343179,0.232002040425281,249178.161607948,16192.6009509444,3608.52131137363,25.8733815290933,0.522573052774173,13.0716359569675
0.711555037494735,0.713047488971356,0.232002040425281,182116.729954469,16610.180083577,3223.59625372028,26.5333808905016,0.4651947086021,12.1248914968581
0.670559196191637,0.713047488971356,0.113749843092219,230307.22736829,16315.6977570861,3229.7519079097,26.213389985285,0.171269197059298,14.1840974490516
0.635102903850787,0.707927242397346,0.571434309674334,219970.420578643,20634.1054364518,2980.53904332625,26.785544846042,0.140374092155537,13.4029307548079
0.635102903850787,0.591305849400091,0.474522958277224,192832.079502718,20634.1054364518,3156.27228791953,26.2162494691797,0.960243408160772,13.5176156532404
0.635102903850787,0.804126421486558,0.198736525770174,240601.684714791,23535.3907035755,3493.61048362905,26.2162494691797,0.619640128197821,12.5453994266532
0.715939260746991,0.804126421486558,0.451540187251304,191690.293566926,18962.2339768482,3039.25953233643,23.0036614591988,0.34851519274446,10.9608116950177
0.631800290664726,0.590338798839955,0.159324215132193,191690.293566926,20591.3981563685,2847.74790846093,23.0036614591988,0.34851519274446,11.5406246824531
